"Date","Price","Open","High","Low","Vol.","Change %"
"23-07-2024","165.82","169.35","169.35","160.66","21.71M","-1.41%"
"22-07-2024","168.19","165.49","169.00","163.88","17.14M","1.63%"
"19-07-2024","165.49","170.90","170.90","165.15","26.36M","-2.43%"
"18-07-2024","169.61","170.00","171.66","168.66","22.67M","-0.66%"
"16-07-2024","170.74","169.50","172.30","169.25","33.84M","0.61%"
"15-07-2024","169.70","167.50","170.32","166.40","32.92M","1.59%"
"12-07-2024","167.04","168.49","169.25","166.11","35.36M","-4.24%"
"11-07-2024","174.44","172.90","175.80","172.25","55.14M","1.48%"
"10-07-2024","171.90","172.30","172.49","167.20","34.67M","0.13%"
"09-07-2024","171.67","171.29","172.70","170.50","28.60M","0.94%"
"08-07-2024","170.07","172.21","172.81","169.75","30.32M","-0.71%"
"05-07-2024","171.28","170.90","171.94","169.71","26.43M","0.65%"
"04-07-2024","170.17","170.10","171.30","169.18","26.16M","0.51%"
"03-07-2024","169.31","169.40","169.80","167.75","20.18M","0.60%"
"02-07-2024","168.30","168.00","169.71","167.01","31.01M","0.38%"
"01-07-2024","167.66","166.00","167.95","165.62","19.01M","1.23%"
"28-06-2024","165.63","163.90","166.64","163.80","15.34M","1.25%"
"27-06-2024","163.58","164.50","164.88","162.18","24.65M","-0.42%"
"26-06-2024","164.27","165.15","165.24","164.00","10.44M","-0.06%"
"25-06-2024","164.37","166.98","167.14","164.05","14.78M","-1.16%"
"24-06-2024","166.30","166.62","167.69","164.71","13.45M","-0.19%"
"21-06-2024","166.62","169.19","169.50","166.26","19.27M","-1.39%"
"20-06-2024","168.97","167.35","169.72","166.10","15.79M","1.33%"
"19-06-2024","166.75","170.00","170.30","166.05","18.05M","-1.67%"
"18-06-2024","169.59","171.90","171.90","169.00","17.72M","-0.45%"
"14-06-2024","170.36","169.20","172.10","169.16","22.00M","0.83%"
"13-06-2024","168.95","170.00","170.20","168.05","17.28M","0.07%"
"12-06-2024","168.84","169.00","171.24","168.51","28.05M","0.69%"
"11-06-2024","167.68","165.90","169.00","164.30","28.56M","1.50%"
"10-06-2024","165.21","165.70","166.40","164.10","19.83M","0.62%"
"07-06-2024","164.20","163.70","164.55","161.40","33.44M","0.37%"
"06-06-2024","163.60","164.00","168.10","162.15","35.72M","2.73%"
"05-06-2024","159.25","158.50","159.90","147.80","36.92M","3.07%"
"04-06-2024","154.50","177.00","177.00","149.00","88.99M","-11.87%"
"03-06-2024","175.30","170.80","176.40","168.00","62.21M","7.94%"
"31-05-2024","162.40","163.40","163.75","161.05","34.52M","0.28%"
"30-05-2024","161.95","164.70","165.25","161.35","13.98M","-1.88%"
"29-05-2024","165.05","166.00","166.90","164.50","12.37M","-1.20%"
"28-05-2024","167.05","169.10","169.80","165.80","12.93M","-1.10%"
"27-05-2024","168.90","169.10","170.45","166.80","14.37M","0.06%"
"24-05-2024","168.80","167.90","170.45","167.30","17.58M","0.51%"
"23-05-2024","167.95","167.50","169.35","166.70","17.42M","0.60%"
"22-05-2024","166.95","168.20","168.20","164.25","20.05M","0.03%"
"21-05-2024","166.90","165.00","168.40","163.55","26.15M","1.21%"
"18-05-2024","164.90","164.40","165.40","164.20","2.61M","0.52%"
"17-05-2024","164.05","162.85","164.60","162.65","13.31M","0.74%"
"16-05-2024","162.85","163.05","164.40","161.15","23.02M","0.65%"
"15-05-2024","161.80","160.60","162.60","159.75","17.91M","1.54%"
"14-05-2024","159.35","158.20","160.70","157.05","17.59M","0.73%"
"13-05-2024","158.20","159.85","160.70","154.75","28.72M","-0.47%"
"10-05-2024","158.95","158.50","160.15","155.55","24.02M","1.50%"
"09-05-2024","156.60","163.00","163.00","156.05","27.23M","-4.01%"
"08-05-2024","163.15","161.50","164.30","159.65","28.46M","1.97%"
"07-05-2024","160.00","167.50","168.20","159.50","41.00M","-3.76%"
"06-05-2024","166.25","171.85","172.00","165.10","28.69M","-2.64%"
"03-05-2024","170.75","174.80","174.90","169.40","30.97M","-1.53%"
"02-05-2024","173.40","172.00","174.60","168.25","60.56M","2.69%"
"30-04-2024","168.85","179.50","179.80","167.85","67.53M","-4.47%"
"29-04-2024","176.75","173.00","178.00","172.20","40.53M","3.03%"
"26-04-2024","171.55","170.70","172.60","169.85","17.31M","0.79%"
"25-04-2024","170.20","169.45","171.00","168.75","14.76M","0.86%"
"24-04-2024","168.75","169.40","170.60","167.55","17.50M","0.39%"
"23-04-2024","168.10","173.70","173.70","167.95","19.73M","-1.64%"
"22-04-2024","170.90","169.95","172.20","168.50","19.02M","2.55%"
"19-04-2024","166.65","163.50","167.50","162.20","28.61M","-1.39%"
"18-04-2024","169.00","172.30","175.10","168.05","29.76M","0.00%"
"16-04-2024","169.00","166.40","170.80","165.50","19.35M","1.56%"
"15-04-2024","166.40","166.80","169.95","162.65","30.17M","-2.20%"
"12-04-2024","170.15","172.95","173.45","169.75","23.64M","-1.68%"
"10-04-2024","173.05","169.00","174.20","168.90","26.46M","2.46%"
"09-04-2024","168.90","170.50","170.85","168.00","10.07M","-0.82%"
"08-04-2024","170.30","169.00","171.85","168.75","14.54M","1.37%"
"05-04-2024","168.00","168.80","168.85","164.60","26.55M","-0.97%"
"04-04-2024","169.65","174.00","174.95","169.05","17.91M","-2.33%"
"03-04-2024","173.70","174.20","175.20","173.15","19.00M","-0.29%"
"02-04-2024","174.20","169.40","174.50","169.30","29.08M","2.92%"
"01-04-2024","169.25","169.95","171.25","168.75","14.55M","0.89%"
"28-03-2024","167.75","166.75","169.50","166.70","17.01M","0.93%"
"27-03-2024","166.20","169.00","171.45","165.35","31.47M","-0.75%"
"26-03-2024","167.45","164.35","168.75","163.55","21.19M","1.39%"
"22-03-2024","165.15","165.70","167.15","163.55","25.14M","0.40%"
"21-03-2024","164.50","161.00","164.75","159.80","26.76M","3.95%"
"20-03-2024","158.25","156.00","158.55","155.00","23.96M","1.93%"
"19-03-2024","155.25","158.90","158.90","154.25","50.55M","-3.45%"
"18-03-2024","160.80","162.55","163.25","160.15","22.67M","-0.12%"
"15-03-2024","161.00","166.00","168.70","153.60","108.72M","-5.49%"
"14-03-2024","170.35","161.25","171.40","160.60","25.91M","4.29%"
"13-03-2024","163.35","173.00","173.90","161.75","26.73M","-5.52%"
"12-03-2024","172.90","175.00","175.90","171.45","20.21M","-0.77%"
"11-03-2024","174.25","173.95","177.50","172.10","22.84M","-0.20%"
"07-03-2024","174.60","177.35","178.35","174.00","17.88M","-1.55%"
"06-03-2024","177.35","176.20","178.20","172.10","37.73M","0.85%"
"05-03-2024","175.85","176.45","177.30","174.55","21.72M","0.34%"
"04-03-2024","175.25","172.20","176.45","170.50","28.64M","1.77%"
"02-03-2024","172.20","170.20","172.50","169.70","3.15M","1.65%"
"01-03-2024","169.40","167.95","171.80","167.40","33.40M","2.33%"
"29-02-2024","165.55","167.40","168.45","164.35","52.80M","-1.11%"
"28-02-2024","167.40","172.50","173.45","166.70","35.97M","-3.38%"
"27-02-2024","173.25","177.50","178.35","172.10","27.60M","-2.39%"
"26-02-2024","177.50","175.90","178.80","172.55","36.26M","0.94%"
